Date,Open,High,Low,Close,Adj Close,Volume
2012-09-24,66.500000,66.809998,65.750000,66.559998,56.999310,1382900
2012-09-25,66.739998,66.790001,65.660004,65.790001,56.339897,1541900
2012-09-26,65.839996,66.489998,65.820000,66.190002,56.682453,1441300
2012-09-27,66.559998,66.699997,65.970001,66.470001,56.922226,942900
2012-09-28,66.199997,66.650002,65.580002,66.430000,56.887978,1107700
2012-10-01,66.599998,67.959999,66.400002,67.580002,57.872768,1987100
2012-10-02,67.800003,67.910004,67.059998,67.860001,58.112560,1516700
2012-10-03,67.949997,68.250000,67.620003,68.080002,58.300964,1594400
2012-10-04,68.300003,68.930000,68.190002,68.790001,58.908974,2454100
2012-10-05,69.230003,69.800003,68.989998,69.410004,59.439938,1622700
2012-10-08,69.239998,69.559998,68.959999,69.089996,59.165874,1348300
2012-10-09,69.110001,69.559998,68.690002,69.000000,59.088818,1268700
2012-10-10,69.010002,69.010002,68.059998,68.209999,58.412292,1378200
2012-10-11,68.680000,69.230003,68.570000,68.639999,58.780537,770700
2012-10-12,68.720001,69.389999,68.489998,68.820000,58.934666,924800
2012-10-15,68.809998,69.540001,68.809998,69.459999,59.482754,883800
2012-10-16,69.629997,70.580002,69.610001,70.360001,60.253468,1101100
2012-10-17,70.489998,70.790001,70.099998,70.599998,60.458977,1028100
2012-10-18,70.489998,71.250000,70.320000,71.129997,60.912861,822800
2012-10-19,70.650002,70.730003,69.910004,70.269997,60.176384,1285500
2012-10-22,70.260002,70.430000,69.610001,70.199997,60.116447,966200
2012-10-23,69.709999,69.989998,68.940002,69.660004,59.654022,1189000
2012-10-24,70.260002,70.989998,68.879997,69.330002,59.371433,1810500
2012-10-25,70.000000,70.260002,68.419998,69.040001,59.123070,1448800
2012-10-26,69.050003,69.690002,67.930000,68.019997,58.249569,2450500
2012-10-31,68.320000,69.820000,67.879997,68.690002,58.823353,1956200
2012-11-01,68.830002,69.650002,68.349998,68.919998,59.020325,1709100
2012-11-02,69.320000,69.709999,68.910004,68.980003,59.071709,1463400
2012-11-05,68.580002,69.139999,68.099998,68.959999,59.054562,1243500
2012-11-06,69.019997,70.839996,68.930000,69.879997,59.842415,2647600
2012-11-07,68.959999,68.959999,65.550003,66.699997,57.119186,3622100
2012-11-08,66.489998,66.830002,65.410004,65.419998,56.023041,2510100
2012-11-09,65.290001,66.180000,64.650002,65.599998,56.177177,2043300
2012-11-12,65.599998,65.959999,64.639999,65.400002,56.005932,1686200
2012-11-13,65.139999,65.930000,64.980003,65.370003,55.980232,1668100
2012-11-14,65.290001,65.690002,63.410000,63.590000,54.455894,1639000
2012-11-15,63.470001,63.709999,63.080002,63.230000,54.147621,2139600
2012-11-16,63.520000,63.880001,62.799999,63.570000,54.438782,2587500
2012-11-19,64.220001,64.730003,64.019997,64.720001,55.423588,1450100
2012-11-20,64.639999,65.160004,64.309998,65.080002,55.731884,1507800
2012-11-21,64.980003,65.019997,64.480003,64.930000,56.077347,1510500
2012-11-23,65.110001,65.410004,64.910004,65.360001,56.448727,766400
2012-11-26,65.040001,65.349998,64.709999,64.989998,56.129158,1760000
2012-11-27,65.029999,65.930000,64.849998,65.330002,56.422817,1569800
2012-11-28,65.169998,66.129997,64.820000,66.059998,57.053288,1317900
2012-11-29,66.239998,66.820000,66.010002,66.650002,57.562847,1331900
2012-11-30,67.290001,67.290001,66.430000,66.699997,57.606022,1882800
2012-12-03,66.919998,67.029999,65.769997,65.790001,56.820099,1384200
2012-12-04,65.779999,66.779999,65.500000,66.650002,57.562847,1892600
2012-12-05,66.580002,67.150002,65.830002,66.760002,57.657856,1778400
2012-12-06,66.690002,67.269997,66.279999,67.269997,58.098312,1976200
2012-12-07,67.360001,67.699997,66.870003,67.529999,58.322861,1063600
2012-12-10,67.300003,68.239998,67.040001,68.040001,58.763340,1185500
2012-12-11,68.309998,68.910004,67.889999,67.949997,58.685596,1590900
2012-12-12,68.190002,68.959999,67.980003,68.150002,58.858334,1223800
2012-12-13,68.209999,68.360001,67.309998,67.370003,58.184685,1457900
2012-12-14,67.180000,67.360001,66.389999,66.800003,57.692394,1545500
2012-12-17,67.040001,67.610001,66.739998,67.129997,57.977406,1873200
2012-12-18,67.129997,68.540001,67.129997,68.510002,59.169247,1604200
2012-12-19,68.430000,69.169998,68.040001,68.699997,59.333351,1156900
2012-12-20,68.500000,69.110001,68.440002,69.000000,59.592445,1355600
2012-12-21,68.080002,68.910004,68.080002,68.629997,59.272881,2574500
2012-12-24,68.389999,68.930000,68.150002,68.690002,59.324699,988400
2012-12-26,68.699997,68.980003,67.930000,68.019997,58.746056,1159500
2012-12-27,68.089996,68.309998,67.040001,67.739998,58.504211,1285700
2012-12-28,67.190002,67.699997,66.690002,66.760002,57.657856,1318600
2012-12-31,66.510002,67.709999,65.870003,67.580002,58.366062,1682200
2013-01-02,68.790001,68.980003,67.540001,68.169998,58.875595,2154000
2013-01-03,68.330002,68.709999,67.839996,67.940002,58.676979,1855400
2013-01-04,68.230003,68.790001,67.779999,68.760002,59.385166,1292700
2013-01-07,69.089996,69.610001,68.040001,68.669998,59.307430,1547000
2013-01-08,68.019997,68.639999,66.989998,67.339996,58.158752,1739400
2013-01-09,67.410004,67.800003,67.010002,67.040001,57.899666,1897300
2013-01-10,67.389999,67.639999,67.139999,67.400002,58.210587,1842600
2013-01-11,67.430000,67.599998,66.849998,67.070000,57.925587,2112400
2013-01-14,67.099998,67.620003,66.800003,67.220001,58.055134,1251100
2013-01-15,66.830002,67.650002,66.760002,67.480003,58.279671,1756500
2013-01-16,67.070000,67.150002,66.599998,66.849998,57.735561,1748700
2013-01-17,66.949997,67.519997,66.760002,67.139999,57.986046,2153500
2013-01-18,67.389999,67.610001,66.769997,67.489998,58.288307,1868200
2013-01-22,67.459999,68.589996,67.349998,68.349998,59.031048,2044700
2013-01-23,67.430000,68.870003,67.000000,68.709999,59.341980,2218200
2013-01-24,68.790001,68.900002,68.089996,68.230003,58.927433,1862500
2013-01-25,68.349998,68.349998,67.599998,67.739998,58.504211,1736000
2013-01-28,67.889999,67.889999,66.260002,66.570000,57.493752,2469000
2013-01-29,66.680000,67.279999,66.290001,66.769997,57.666466,2858700
2013-01-30,66.529999,67.250000,66.120003,66.339996,57.295101,2919900
2013-01-31,66.000000,66.139999,64.949997,65.040001,56.172356,3073700
2013-02-01,65.279999,65.529999,64.800003,65.129997,56.250072,2726800
2013-02-04,64.680000,65.209999,64.349998,64.379997,55.602337,1820900
2013-02-05,64.879997,65.489998,64.500000,64.879997,56.034161,2444900
2013-02-06,64.769997,65.309998,64.660004,65.199997,56.310535,2688100
2013-02-07,65.269997,65.860001,65.129997,65.690002,56.733730,2630400
2013-02-08,65.620003,66.139999,65.620003,66.089996,57.079185,1582800
2013-02-11,65.959999,66.250000,65.779999,66.120003,57.105110,1446700
2013-02-12,66.339996,66.559998,65.910004,66.339996,57.295101,993300
2013-02-13,66.459999,66.750000,65.540001,65.760002,56.794189,1461000
2013-02-14,65.419998,66.239998,65.269997,65.800003,56.828735,1840100
2013-02-15,65.500000,65.739998,65.400002,65.629997,56.681911,1639900
2013-02-19,65.750000,66.290001,65.650002,66.199997,57.174198,1951000
2013-02-20,66.139999,66.949997,66.010002,66.040001,57.036015,1705500
2013-02-21,65.959999,65.959999,65.129997,65.370003,56.457355,1437900
2013-02-22,65.459999,66.320000,65.440002,65.970001,56.975559,1504100
2013-02-25,66.209999,66.669998,64.750000,64.750000,55.921886,1536800
2013-02-26,65.059998,65.199997,64.449997,65.059998,56.189625,1326100
2013-02-27,64.930000,66.309998,64.820000,65.970001,56.975559,1712900
2013-02-28,65.760002,66.169998,65.440002,65.680000,57.201981,2081800
2013-03-01,65.389999,65.879997,64.669998,65.519997,57.062645,2170500
2013-03-04,65.290001,65.410004,64.199997,64.379997,56.069798,1998800
2013-03-05,64.709999,65.230003,64.500000,64.910004,56.531387,1965000
2013-03-06,64.959999,65.320000,64.639999,64.959999,56.574928,2132000
2013-03-07,65.129997,65.699997,65.019997,65.269997,56.844906,1818700
2013-03-08,65.500000,66.019997,65.500000,65.959999,57.445854,1760900
2013-03-11,65.949997,66.260002,65.900002,66.120003,57.585209,2002000
2013-03-12,66.160004,66.410004,65.949997,66.230003,57.680988,1070100
2013-03-13,66.290001,67.419998,66.180000,67.180000,58.508389,1939600
2013-03-14,67.349998,67.739998,67.089996,67.540001,58.821915,1557800
2013-03-15,67.320000,68.830002,67.230003,68.800003,59.919266,4383000
2013-03-18,68.220001,68.970001,68.150002,68.430000,59.597008,1705700
2013-03-19,68.650002,68.720001,67.949997,68.440002,59.605732,1249400
2013-03-20,68.750000,68.989998,68.510002,68.639999,59.779919,1183300
2013-03-21,68.269997,68.750000,67.730003,68.000000,59.222534,994900
2013-03-22,68.139999,68.440002,67.849998,68.050003,59.266068,825500
2013-03-25,68.279999,68.529999,67.769997,67.910004,59.144165,1321600
2013-03-26,68.279999,69.360001,68.279999,69.290001,60.346016,1844800
2013-03-27,68.940002,70.000000,68.540001,69.900002,60.877281,2038900
2013-03-28,69.870003,70.209999,69.459999,70.150002,61.094986,1694500
2013-04-01,70.099998,70.540001,69.589996,69.900002,60.877281,2066000
2013-04-02,70.190002,70.209999,69.129997,69.400002,60.441818,1287000
2013-04-03,69.510002,70.540001,69.410004,70.180000,61.121132,2386200
2013-04-04,70.290001,71.169998,70.129997,71.070000,61.896240,2528200
2013-04-05,70.430000,71.769997,70.330002,71.559998,62.323002,3383000
2013-04-08,71.750000,71.879997,71.180000,71.720001,62.462353,1583000
2013-04-09,71.860001,71.889999,71.269997,71.559998,62.323002,1404600
2013-04-10,71.750000,72.269997,71.650002,71.769997,62.505890,2016700
2013-04-11,72.040001,72.669998,71.900002,72.449997,63.098114,1641000
2013-04-12,72.029999,72.180000,71.489998,72.110001,62.802006,1038600
2013-04-15,71.849998,71.860001,70.540001,70.830002,61.687237,1658900
2013-04-16,71.320000,71.610001,70.739998,71.290001,62.087856,1216400
2013-04-17,70.930000,71.129997,69.540001,70.120003,61.068874,2427800
2013-04-18,70.120003,70.199997,69.230003,69.870003,60.851151,1559800
2013-04-19,69.940002,71.040001,69.919998,70.980003,61.817886,2180600
2013-04-22,70.980003,71.129997,70.300003,70.779999,61.643681,1032800
2013-04-23,71.169998,71.800003,70.660004,71.489998,62.262039,1085500
2013-04-24,71.830002,73.860001,71.080002,73.769997,64.247711,2780600
2013-04-25,73.820000,74.970001,72.860001,74.489998,64.874802,2153900
2013-04-26,74.559998,74.779999,74.190002,74.239998,64.657066,1283800
2013-04-29,74.480003,74.980003,74.040001,74.959999,65.284134,1178500
2013-04-30,74.849998,75.779999,74.849998,75.739998,65.963455,1759700
2013-05-01,75.449997,76.480003,75.320000,75.650002,65.885086,1853300
2013-05-02,75.650002,76.550003,75.459999,76.309998,66.459854,1549800
2013-05-03,76.690002,77.000000,76.370003,76.839996,66.921448,1426400
2013-05-06,77.019997,77.790001,76.930000,77.059998,67.113037,1669800
2013-05-07,77.029999,77.309998,76.910004,77.209999,67.243683,1652100
2013-05-08,77.250000,77.820000,77.080002,77.800003,67.757553,1026300
2013-05-09,77.750000,78.160004,77.500000,77.660004,67.635605,1236200
2013-05-10,77.690002,78.070000,77.269997,77.930000,67.870750,852600
2013-05-13,77.720001,78.099998,77.349998,77.559998,67.548531,817200
2013-05-14,77.779999,79.019997,77.730003,78.959999,68.767807,944500
2013-05-15,78.529999,79.480003,78.070000,79.430000,69.177116,977800
2013-05-16,79.400002,79.599998,78.809998,79.019997,68.820068,1391400
2013-05-17,80.239998,83.279999,80.239998,82.190002,71.580887,5861300
2013-05-20,82.220001,82.610001,81.489998,81.610001,71.075752,3576600
2013-05-21,81.580002,82.449997,81.169998,81.459999,70.945107,3738300
2013-05-22,81.500000,81.779999,80.769997,80.860001,70.422539,3381300
2013-05-23,79.779999,81.000000,79.589996,80.639999,70.764793,1271000
2013-05-24,80.300003,81.529999,80.120003,81.260002,71.308876,1092600
2013-05-28,81.650002,82.489998,81.650002,82.099998,72.045998,1252500
2013-05-29,81.540001,82.379997,81.029999,81.870003,71.844177,1468400
2013-05-30,82.690002,83.989998,82.690002,83.489998,73.265762,1778700
2013-05-31,83.180000,84.059998,82.389999,82.389999,72.300499,1784200
2013-06-03,82.480003,83.129997,81.790001,83.040001,72.870895,1468700
2013-06-04,82.860001,83.269997,82.150002,82.419998,72.326836,1300800
2013-06-05,82.129997,83.059998,81.360001,81.449997,71.475601,1198800
2013-06-06,81.480003,82.410004,80.919998,82.250000,72.177635,1802200
2013-06-07,82.550003,84.000000,82.550003,83.879997,73.608002,1417500
2013-06-10,84.169998,84.300003,83.480003,83.750000,73.493950,1498400
2013-06-11,83.080002,83.730003,82.849998,82.970001,72.809479,1340000
2013-06-12,83.510002,83.570000,82.500000,82.610001,72.493546,969200
2013-06-13,82.669998,84.139999,82.500000,82.860001,72.712944,1793400
2013-06-14,82.730003,83.680000,82.599998,82.879997,72.730476,1006000
2013-06-17,83.279999,84.300003,83.260002,83.669998,73.423729,1000500
2013-06-18,83.790001,84.339996,83.269997,83.930000,73.651886,1229000
2013-06-19,83.860001,84.320000,82.970001,82.980003,72.818230,1171200
2013-06-20,82.300003,83.160004,81.949997,81.970001,71.931923,1455400
2013-06-21,82.559998,82.769997,81.839996,81.849998,71.826645,2789600
2013-06-24,81.419998,81.800003,80.680000,81.070000,71.142136,1488400
2013-06-25,81.669998,81.730003,80.639999,80.709999,70.826233,1563800
2013-06-26,81.500000,82.120003,81.339996,81.839996,71.817841,1519400
2013-06-27,82.449997,83.449997,82.370003,83.209999,73.020073,951900
2013-06-28,83.000000,83.570000,82.559998,82.800003,72.660286,1135200
2013-07-01,82.779999,84.000000,82.510002,83.349998,73.142914,909000
2013-07-02,83.080002,83.239998,81.800003,82.169998,72.107422,1168500
2013-07-03,81.989998,83.199997,81.739998,82.930000,72.774361,711900
2013-07-05,83.180000,83.970001,83.029999,83.949997,73.669456,663800
2013-07-08,84.440002,85.199997,84.070000,85.089996,74.669830,1516100
2013-07-09,85.510002,86.000000,85.000000,85.529999,75.055962,1056300
2013-07-10,85.529999,87.190002,85.500000,86.900002,76.258209,1710000
2013-07-11,87.709999,87.889999,87.370003,87.750000,77.004105,1336500
2013-07-12,87.830002,88.120003,87.129997,88.019997,77.241035,1741600
2013-07-15,88.250000,88.629997,88.010002,88.260002,77.451653,1051400
2013-07-16,88.470001,88.559998,87.169998,87.209999,76.530235,1293500
2013-07-17,87.400002,87.879997,87.260002,87.599998,76.872459,1164800
2013-07-18,86.750000,88.349998,86.750000,88.120003,77.328812,1528600
2013-07-19,87.800003,88.410004,87.800003,88.360001,77.539383,1400800
2013-07-22,88.669998,88.809998,88.290001,88.440002,77.609604,936400
2013-07-23,89.010002,89.300003,88.230003,88.760002,77.890450,1718200
2013-07-24,90.860001,92.989998,89.370003,90.300003,79.241829,3091400
2013-07-25,90.309998,90.570000,89.730003,90.410004,79.338364,1388800
2013-07-26,90.040001,90.559998,89.730003,90.559998,79.470009,1609500
2013-07-29,90.220001,91.540001,90.209999,91.389999,80.198341,1610300
2013-07-30,91.769997,92.519997,90.419998,90.940002,79.803467,2086800
2013-07-31,90.900002,92.820000,90.800003,92.059998,80.786285,2936900
2013-08-01,92.449997,93.489998,92.449997,93.089996,81.690155,2324700
2013-08-02,94.459999,96.260002,93.290001,94.889999,83.269745,5320900
2013-08-05,94.889999,95.620003,94.500000,95.419998,83.734833,1742800
2013-08-06,95.300003,95.849998,94.790001,94.879997,83.260948,1520600
2013-08-07,94.360001,95.879997,94.360001,95.830002,84.094612,1380000
2013-08-08,96.089996,96.419998,95.550003,95.610001,83.901558,1539000
2013-08-09,95.599998,95.900002,95.040001,95.489998,83.796265,1509700
2013-08-12,95.410004,95.669998,94.889999,94.930000,83.304848,1148600
2013-08-13,95.290001,95.580002,94.430000,95.260002,83.594429,1685600
2013-08-14,95.209999,95.419998,94.690002,94.870003,83.252190,1333400
2013-08-15,93.980003,94.839996,93.449997,93.790001,82.304443,1595100
2013-08-16,93.570000,94.639999,93.449997,94.019997,82.506271,1587900
2013-08-19,93.879997,94.980003,93.720001,93.739998,82.260574,1476400
2013-08-20,93.790001,94.470001,93.690002,93.739998,82.260574,1668500
2013-08-21,93.570000,94.669998,93.519997,94.000000,82.488731,1282000
2013-08-22,94.300003,94.860001,93.900002,94.029999,82.515045,1021800
2013-08-23,94.019997,94.690002,93.849998,94.570000,82.988914,1608500
2013-08-26,94.809998,95.150002,94.260002,94.550003,82.971375,1038100
2013-08-27,94.400002,95.019997,92.830002,92.930000,81.549744,1274800
2013-08-28,93.070000,93.540001,92.599998,92.949997,81.567314,1327900
2013-08-29,92.470001,93.489998,91.989998,93.059998,82.203316,891100
2013-08-30,93.169998,93.349998,91.970001,92.269997,81.505463,1011000
2013-09-03,93.430000,93.949997,92.889999,93.139999,82.273994,1229000
2013-09-04,92.949997,94.290001,92.949997,93.559998,82.644958,1307100
2013-09-05,93.610001,93.730003,93.260002,93.559998,82.644958,1111500
2013-09-06,93.709999,93.830002,92.320000,93.120003,82.256317,1033600
2013-09-09,93.349998,93.830002,93.349998,93.510002,82.600822,1009400
2013-09-10,93.470001,94.720001,93.239998,94.449997,83.431145,1378500
2013-09-11,94.559998,95.110001,94.500000,95.110001,84.014130,1425200
2013-09-12,95.040001,96.080002,95.040001,95.739998,84.570633,1059900
2013-09-13,96.050003,96.269997,95.250000,96.190002,84.968140,889200
2013-09-16,97.040001,98.000000,96.620003,97.790001,86.381493,957800
2013-09-17,97.720001,98.830002,97.599998,98.750000,87.229485,874200
2013-09-18,98.720001,99.050003,97.440002,98.589996,87.088173,1303700
2013-09-19,98.610001,99.099998,98.019997,98.050003,86.611160,910500
2013-09-20,98.290001,98.300003,96.089996,96.300003,85.065323,2412400
2013-09-23,96.300003,96.730003,95.400002,95.860001,84.676659,1470700
2013-09-24,96.040001,96.459999,95.760002,95.949997,84.756134,1249100
2013-09-25,96.040001,96.120003,95.470001,95.730003,84.561806,1052800
2013-09-26,95.690002,96.449997,95.559998,96.370003,85.127136,827300
2013-09-27,96.110001,96.489998,95.639999,96.250000,85.021156,770000
2013-09-30,95.449997,95.760002,95.150002,95.260002,84.146660,1159700
2013-10-01,95.190002,96.190002,95.000000,96.139999,84.923981,890000
2013-10-02,95.839996,95.900002,94.379997,95.180000,84.075996,1436700
2013-10-03,95.089996,95.089996,92.610001,93.080002,82.220978,1579200
2013-10-04,93.089996,93.529999,92.510002,93.320000,82.432968,1218700
2013-10-07,92.919998,95.559998,92.820000,94.980003,83.899323,1828200
2013-10-08,94.800003,95.000000,93.690002,94.089996,83.113144,1450300
2013-10-09,94.099998,94.639999,93.330002,94.099998,83.121971,1290200
2013-10-10,94.849998,97.110001,94.820000,97.099998,85.771973,1169600
2013-10-11,97.150002,98.410004,97.059998,98.360001,86.884987,963700
2013-10-14,97.699997,99.029999,97.160004,98.809998,87.282494,764500
2013-10-15,98.830002,98.910004,97.150002,97.349998,85.992836,1128400
2013-10-16,98.019997,98.720001,97.830002,98.680000,87.167664,1007800
2013-10-17,98.510002,100.730003,98.129997,100.730003,88.978516,1246700
2013-10-18,100.879997,101.599998,100.449997,101.589996,89.738190,1123800
2013-10-21,101.739998,101.800003,99.889999,100.199997,88.510330,1098300
2013-10-22,100.660004,101.900002,100.629997,101.459999,89.623344,1017500
2013-10-23,102.500000,105.709999,102.250000,105.559998,93.245018,1957200
2013-10-24,105.959999,108.010002,105.690002,107.480003,94.941017,1769700
2013-10-25,107.279999,108.779999,106.879997,108.370003,95.727188,1503600
2013-10-28,108.089996,108.330002,107.629997,107.860001,95.276695,1049800
2013-10-29,107.889999,108.400002,106.930000,108.309998,95.674179,1201200
2013-10-30,108.550003,108.860001,107.199997,107.599998,95.047028,1074000
2013-10-31,107.739998,108.690002,107.279999,107.510002,94.967514,1857900
2013-11-01,107.570000,109.410004,107.529999,108.120003,95.506348,1947400
2013-11-04,108.449997,109.250000,108.360001,108.650002,95.974525,1126100
2013-11-05,108.489998,109.650002,108.209999,109.120003,96.389694,788200
2013-11-06,109.330002,109.889999,108.610001,109.620003,96.831375,773000
2013-11-07,109.680000,110.470001,108.580002,108.669998,95.992188,1088800
2013-11-08,108.730003,110.760002,108.610001,110.730003,97.811874,829200
2013-11-11,110.230003,110.290001,109.610001,110.169998,97.317200,895600
2013-11-12,110.000000,110.010002,109.000000,109.349998,96.592865,919500
2013-11-13,109.010002,109.320000,106.669998,109.309998,96.557526,1581000
2013-11-14,109.980003,110.169998,109.139999,110.099998,97.255379,1028500
2013-11-15,109.629997,109.709999,108.339996,109.529999,96.751869,1085400
2013-11-18,110.480003,111.339996,110.080002,110.580002,97.679390,1334900
2013-11-19,110.760002,111.139999,109.860001,110.250000,97.387863,1078700
2013-11-20,110.160004,110.660004,109.480003,109.779999,96.972687,890000
2013-11-21,110.349998,111.050003,110.209999,110.769997,97.847198,1584500
2013-11-22,110.389999,112.250000,110.339996,112.010002,98.942543,1228100
2013-11-25,112.120003,112.529999,110.970001,111.650002,98.624527,1998400
2013-11-26,111.650002,112.400002,111.650002,111.970001,98.907196,2032900
2013-11-27,111.860001,114.330002,111.660004,113.949997,101.207581,1634400
2013-11-29,113.980003,114.480003,112.500000,112.680000,100.079567,724900
2013-12-02,112.599998,113.150002,111.610001,111.820000,99.315773,906700
2013-12-03,111.970001,113.239998,111.510002,112.519997,99.937469,1697600
2013-12-04,111.989998,112.760002,109.660004,110.489998,98.134506,1799800
2013-12-05,110.080002,111.169998,109.430000,109.540001,97.290749,1239500
2013-12-06,110.070000,110.349998,109.239998,110.260002,97.930229,1916900
2013-12-09,110.180000,110.349998,109.160004,109.940002,97.645996,1312100
2013-12-10,109.849998,110.540001,109.559998,110.129997,97.814743,1074800
2013-12-11,110.290001,110.500000,107.220001,107.519997,95.496597,2031100
2013-12-12,107.650002,108.320000,107.209999,108.029999,95.949585,1881600
2013-12-13,108.160004,109.239998,107.790001,108.919998,96.740067,899400
2013-12-16,108.959999,110.000000,108.419998,109.660004,97.397301,1333000
2013-12-17,109.820000,110.139999,109.339996,109.570000,97.317345,1194000
2013-12-18,109.930000,111.519997,108.470001,111.480003,99.013771,2067500
2013-12-19,111.449997,111.849998,110.169998,110.550003,98.187775,1374500
2013-12-20,110.660004,113.050003,110.309998,112.260002,99.706566,3552100
2013-12-23,113.000000,113.260002,112.040001,112.529999,99.946358,1140500
2013-12-24,112.559998,114.300003,112.559998,114.220001,101.447388,570600
2013-12-26,114.449997,115.879997,114.370003,115.320000,102.424370,981100
2013-12-27,115.519997,116.190002,114.120003,114.699997,101.873718,905300
2013-12-30,114.720001,115.070000,113.519997,113.930000,101.189812,725900
2013-12-31,114.250000,114.779999,113.849998,114.610001,101.793770,965800
2014-01-02,114.180000,114.489998,112.760002,113.230003,100.568092,1083600
2014-01-03,113.230003,114.459999,113.230003,113.580002,100.878937,1278900
2014-01-06,114.010002,115.089996,113.430000,113.800003,101.074364,1277200
2014-01-07,113.809998,114.919998,113.150002,114.510002,101.704979,1666600
2014-01-08,114.230003,115.330002,113.650002,115.190002,102.308914,1282400
2014-01-09,115.500000,116.269997,115.250000,115.629997,102.699715,1931200
2014-01-10,115.989998,116.570000,115.019997,116.370003,103.356964,1502400
2014-01-13,116.440002,117.529999,115.279999,115.629997,102.699715,1201700
2014-01-14,116.309998,117.160004,115.180000,117.110001,104.014191,1378700
2014-01-15,117.139999,118.459999,117.010002,117.879997,104.698090,1094700
2014-01-16,117.930000,118.550003,117.459999,118.290001,105.062241,871600
2014-01-17,118.269997,118.660004,117.820000,118.239998,105.017845,889200
2014-01-21,119.059998,120.440002,118.510002,119.190002,105.861626,990900
2014-01-22,119.800003,120.430000,118.860001,120.320000,106.865250,1215800
2014-01-23,119.400002,120.680000,117.449997,117.500000,104.360580,1427800
2014-01-24,116.680000,116.709999,113.430000,113.449997,100.763481,2166900
2014-01-27,113.449997,113.919998,111.470001,112.699997,100.097359,1687300
2014-01-28,113.440002,113.589996,111.660004,112.010002,99.484535,2168900
2014-01-29,111.080002,112.779999,110.500000,112.129997,99.591095,1682000
2014-01-30,123.650002,123.650002,112.040001,113.250000,100.585861,2070100
2014-01-31,112.269997,116.550003,112.019997,115.550003,102.628677,2079600
2014-02-03,116.089996,117.209999,112.169998,113.250000,100.585861,2657300
2014-02-04,111.010002,111.989998,109.169998,110.800003,98.409813,2732400
2014-02-05,110.129997,112.050003,109.699997,111.400002,98.942719,1657600
2014-02-06,111.720001,112.790001,111.459999,112.279999,99.724319,1150000
2014-02-07,113.080002,115.989998,112.940002,114.970001,102.113518,1674500
2014-02-10,114.720001,114.970001,113.120003,114.320000,101.536201,1726200
2014-02-11,114.339996,117.400002,114.309998,116.900002,103.827713,1682700
2014-02-12,117.059998,118.320000,116.820000,118.070000,104.866875,1499500
2014-02-13,117.040001,119.300003,117.000000,118.860001,105.568520,979500
2014-02-14,118.680000,120.790001,117.980003,120.279999,106.829720,1233600
2014-02-18,120.540001,120.860001,119.620003,120.059998,106.634331,1088100
2014-02-19,119.989998,121.370003,118.910004,119.050003,105.737267,1100300
2014-02-20,120.959999,121.190002,118.970001,120.610001,107.122818,992800
2014-02-21,121.449997,121.449997,119.139999,120.470001,106.998482,1027200
2014-02-24,120.760002,123.300003,120.760002,122.120003,108.463989,1343800
2014-02-25,122.000000,122.680000,119.449997,119.680000,106.296844,1588800
2014-02-26,120.050003,120.690002,118.669998,118.720001,105.444176,1574200
2014-02-27,118.510002,120.070000,118.099998,120.019997,107.149353,1374400
2014-02-28,119.680000,121.830002,119.510002,121.029999,108.051048,1394700
2014-03-03,119.739998,121.790001,119.690002,121.019997,108.042114,1293800
2014-03-04,123.000000,124.529999,122.940002,124.250000,110.925728,1766500
2014-03-05,124.550003,124.709999,123.070000,123.650002,110.390091,1118100
2014-03-06,123.660004,124.190002,123.139999,123.690002,110.425804,1187100
2014-03-07,124.220001,125.370003,123.849998,124.300003,110.970383,1206700
2014-03-10,123.580002,123.849998,122.070000,122.720001,109.559830,1230500
2014-03-11,122.940002,123.099998,121.550003,121.769997,108.711693,915100
2014-03-12,121.290001,122.629997,120.440002,122.419998,109.291977,1051200
2014-03-13,122.559998,124.150002,120.750000,120.940002,107.970680,1462800
2014-03-14,120.900002,122.570000,120.699997,121.440002,108.417076,1401600
2014-03-17,121.779999,122.660004,121.110001,122.510002,109.372345,1359800
2014-03-18,122.970001,124.059998,122.900002,123.989998,110.693626,928000
2014-03-19,124.339996,125.360001,122.120003,122.879997,109.702660,1674500
2014-03-20,122.739998,123.599998,122.120003,122.339996,109.220558,1162600
2014-03-21,123.400002,123.550003,121.449997,121.879997,108.809906,3311500
2014-03-24,122.059998,122.370003,119.919998,121.019997,108.042114,1173300
2014-03-25,121.809998,122.410004,121.309998,122.129997,109.033081,1053200
2014-03-26,122.339996,123.480003,121.639999,121.660004,108.613472,1089400
2014-03-27,121.139999,121.269997,119.680000,119.940002,107.077950,1456100
2014-03-28,120.489998,122.589996,120.419998,121.809998,108.747391,946300
2014-03-31,122.610001,123.790001,122.599998,123.379997,110.149025,1007100
2014-04-01,123.160004,124.000000,122.750000,123.949997,110.657906,1408700
2014-04-02,123.860001,125.529999,123.550003,124.589996,111.229279,1417100
2014-04-03,124.910004,125.129997,124.199997,125.019997,111.613144,712200
2014-04-04,125.550003,126.000000,120.470001,120.690002,107.747505,2437000
2014-04-07,120.570000,121.620003,119.239998,119.290001,106.497627,1354800
2014-04-08,119.199997,119.650002,117.639999,118.870003,106.122681,1184500
2014-04-09,119.400002,120.389999,118.589996,120.320000,107.417175,1380600
2014-04-10,120.379997,120.639999,117.110001,117.160004,104.596039,1203200
2014-04-11,117.070000,118.349998,116.620003,116.669998,104.158600,1359900
